NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
NaN, undefined,
