Massagno,20.8,undefined, 46.0129713, 8.9418624,
Hemberg,20.8,undefined, 47.3004487, 9.1760617,
Schangnau,20.8,undefined, 46.826807, 7.85924,
Li Curt,20.8,undefined, 46.31113029999999, 10.0631236,
Gommiswald,20.8,undefined, 47.23519109999999, 9.0220567,
Fahy,20.8,undefined, 47.4180013, 6.9502286,
Corban,20.9,undefined, 47.3463044, 7.4762419,
Freidorf,20.9,undefined, 47.4859707, 9.3956955,
Erstfeld,20.9,undefined, 46.82288339999999, 8.6483355,
Erstfeld,20.9,undefined, 46.82288339999999, 8.6483355,
Gsteig b. Gstaad,20.9,undefined, 46.386567, 7.267414,
Valeyres-sous-Ursins,20.9,undefined, 46.74629729999999, 6.6555817,
L'Auberson,20.9,undefined, 46.8179081, 6.458938,
Tann,20.9,undefined, 47.263, 8.850833,
Bätterkinden,20.9,undefined, 47.1306664, 7.539792899999999,
Basel,20.9,undefined, 47.5595986, 7.5885761,
Cadro,20.9,undefined, 46.0469189, 8.986931400000001,
Tenna,20.9,undefined, 46.7465998, 9.3386146,
Ried-Mörel,20.9,undefined, 46.35794, 8.03223,
Ürikon,20.9,undefined, 47.2392343, 8.7351356,
Röthenbach i.E.,21,undefined, 46.8542235, 7.741505,
Alpnach Dorf,21,undefined, 46.9380412, 8.2701754,
Guggisberg,21,undefined, 46.7673098, 7.3289988,
Egg,21,undefined, 47.2995246, 8.6903921,
Degersheim,21,undefined, 47.3738511, 9.200308,
Guemlingen,21,undefined, 46.9350521, 7.498472799999999,
Lohn,21,undefined, 47.7564818, 8.670696800000002,
Detligen,21,undefined, 47.0017758, 7.272530199999999,
Busswil bei Büren,21,undefined, 47.09940150000001, 7.3211978,
Beckenried,21,undefined, 46.9704961, 8.4657007,
Ostermundigen,21,undefined, 46.9577083, 7.487306900000001,
Gunzwil,21,undefined, 47.2115842, 8.17818,
Walde,21,undefined, 47.2612478, 8.1107406,
Wauwil,21,undefined, 47.1862897, 8.0237036,
Confignon,21,undefined, 46.1740305, 6.0835592,
Werthenstein,21,undefined, 47.0483679, 8.1000315,
Andwil,21,undefined, 47.4392496, 9.2708089,
Rafz,21,undefined, 47.6114723, 8.5402379,
Wil,21.1,undefined, 47.4635617, 9.0479097,
Rebeuvelier,21.1,undefined, 47.3245762, 7.4152297,
Grossdietwil,21.1,undefined, 47.1714237, 7.885679700000001,
Ortschwaben,21.1,undefined, 47.0095483, 7.3641994,
Frauenfeld,21.1,undefined, 47.5535997, 8.8987541,
Meyrin,21.1,undefined, 46.2283204, 6.070988,
Minusio,21.1,undefined, 46.1764501, 8.8130107,
Brüttelen,21.1,undefined, 47.0218657, 7.147880199999999,
Hellbühl,21.1,undefined, 47.07058, 8.19928,
Rosshäusern,21.1,undefined, 46.93212450000001, 7.2755014,
Rothrist,21.2,undefined, 47.302214, 7.8774496,
Gwatt,21.2,undefined, 46.723, 7.623,
Eysins,21.2,undefined, 46.381576, 6.2088848,
Ringoldswil,21.2,undefined, 46.7332666, 7.6947177,
Kriessern,21.2,undefined, 47.364755, 9.608249899999999,
Lauperswil,21.2,undefined, 46.9667076, 7.7498972,
Pfäffikon,21.2,undefined, 47.3661671, 8.7866772,
Herznach,21.2,undefined, 47.4742674, 8.0507173,
Ruswil,21.2,undefined, 47.0840593, 8.1262881,
Gonten,21.2,undefined, 47.3267921, 9.3446023,
Wasen,21.3,undefined, 47.033333, 7.783333,
Pignia,21.3,undefined, 46.6136788, 9.4381171,
Hellbühl,21.3,undefined, 47.07058, 8.19928,
Bernex,21.3,undefined, 46.1771419, 6.0764849,
Gähwil,21.3,undefined, 47.39742, 9.00179,
Bubendorf,21.3,undefined, 47.44891459999999, 7.736072099999999,
Ennetbürgen,21.3,undefined, 46.9851573, 8.413513,
Kottwil,21.3,undefined, 47.161944, 8.045282,
Muri,21.3,undefined, 47.2735792, 8.341556599999999,
Wohlen,21.3,undefined, 47.3493653, 8.2768762,
Frutigen,21.4,undefined, 46.5897805, 7.646887,
Niederrohrdorf,21.4,undefined, 47.42442, 8.304409999999999,
Rieden,21.4,undefined, 47.22014919999999, 9.0499888,
Oensingen,21.4,undefined, 47.2902794, 7.715873599999999,
Aadorf,21.4,undefined, 47.4884348, 8.9035411,
Hohentannen,21.4,undefined, 47.5076615, 9.2249248,
Lanzenneunforn,21.4,undefined, 47.623453, 8.9380321,
Egg SZ,21.4,undefined, 47.161759, 8.782710999999999,
Altstätten,21.5,undefined, 47.3774633, 9.5469133,
Oberhofen,21.5,undefined, 46.7315725, 7.669203500000001,
Egnach,21.5,undefined, 47.5287304, 9.3698905,
Menznau,21.5,undefined, 47.0831969, 8.0388779,
Müntschemier,21.6,undefined, 46.9954572, 7.146078999999999,
Affoltern,21.6,undefined, 47.2795081, 8.4540083,
Heldswil,21.6,undefined, 47.528146, 9.221325499999999,
Hosenruck,21.6,undefined, 47.49037, 9.122679999999999,
Altnau,21.6,undefined, 47.6106454, 9.2573197,
Bätterkinden,21.6,undefined, 47.1306664, 7.539792899999999,
Les Brenets,21.6,undefined, 47.06807879999999, 6.704755100000001,
Cureglia,21.6,undefined, 46.0371189, 8.945431,
Meyrin,21.6,undefined, 46.2283204, 6.070988,
Obernau,21.6,undefined, 47.03084, 8.2515,
Hombrechtikon,21.6,undefined, 47.25259, 8.77026,
Châbles,21.6,undefined, 46.82561949999999, 6.8077879,
Hallau,21.6,undefined, 47.6967786, 8.4574122,
Speicherschwendi,21.6,undefined, 47.42512, 9.43654,
Uetikon am See,21.6,undefined, 47.2659401, 8.6767807,
Neu St. Johann,21.6,undefined, 47.22978, 9.19435,
Steinmaur,21.6,undefined, 47.4997532, 8.4556518,
Wangen,21.6,undefined, 47.1863572, 8.8975312,
Mariastein,21.6,undefined, 47.46586, 7.464939999999999,
Schmidigen-Mühleweg,21.6,undefined, 47.09343, 7.747299999999999,
Oberentfelden,21.7,undefined, 47.3564731, 8.0467514,
La-Chaux-De-Fonds,21.7,undefined, 47.1034892, 6.832783800000001,
Chénens,21.7,undefined, 46.7409687, 7.0015049,
Arzier,21.7,undefined, 46.4575812, 6.210099599999999,
Kappel,21.7,undefined, 47.3236397, 7.8463216,
Zermatt,21.8,undefined, 46.0207133, 7.749117000000001,
Scuol,21.8,undefined, 46.7968716, 10.2977381,
Küsnacht,21.8,undefined, 47.31892269999999, 8.5844705,
Sarnen,21.8,undefined, 46.8959313, 8.245675799999999,
Utzenstorf,21.8,undefined, 47.12816670000001, 7.5588034,
Barzheim,21.8,undefined, 47.7600573, 8.721147799999999,
Ebnat-Kappel,21.8,undefined, 47.26548500000001, 9.1235471,
Niederrohrdorf,21.8,undefined, 47.42442, 8.304409999999999,
Saas i. P.,21.8,undefined, 46.1091073, 7.9297122,
La Chaux-de-Fonds,21.8,undefined, 47.1034892, 6.832783800000001,
St. Stephan,21.8,undefined, 46.50595, 7.402049999999999,
Gossau,21.8,undefined, 47.4155608, 9.248852,
Obbürgen NW,21.8,undefined, 46.9832, 8.36324,
Langenthal,21.8,undefined, 47.2120786, 7.790562299999999,
Vallamand,21.9,undefined, 46.9317551, 7.0390187,
Rumisberg,21.9,undefined, 47.2634772, 7.6421566,
Hüttwilen,21.9,undefined, 47.6091195, 8.872307,
Mézières VD,21.9,undefined, 46.5955273, 6.7702883,
Frümsen,21.9,undefined, 47.24509, 9.47345,
Canobbio,21.9,undefined, 46.0363628, 8.9636069,
Sutz,21.9,undefined, 47.0986576, 7.2161472,
Grüningen,21.9,undefined, 47.2829567, 8.7615482,
Hedingen,21.9,undefined, 47.2977669, 8.4482542,
Glarus,22,undefined, 47.0411232, 9.0679,
Bettwil,22,undefined, 47.2903281, 8.2693321,
Mitlödi,22,undefined, 47.0106005, 9.0799644,
Horgen,22,undefined, 47.260742, 8.596363,
Walenstadt,22,undefined, 47.12398, 9.31603,
Menzberg,22,undefined, 47.040556, 7.997222,
Seewen,22,undefined, 47.4365858, 7.660348899999999,
Vaz/Obervaz,22,undefined, 46.72594, 9.557649999999999,
Frümsen,22,undefined, 47.24509, 9.47345,
Hinterfultigen,22,undefined, 46.821399, 7.438559199999999,
Pfeffingen,22.1,undefined, 47.4586328, 7.5900291,
Menznau,22.1,undefined, 47.0831969, 8.0388779,
Arlesheim,22.1,undefined, 47.499576, 7.619221199999999,
Riken,22.1,undefined, 47.27662189999999, 7.849821599999999,
Cully,22.1,undefined, 46.4895985, 6.7290888,
Thayngen,22.1,undefined, 47.7476886, 8.710620100000002,
Nennigkofen,22.1,undefined, 47.1875806, 7.4943821,
Frauenfeld,22.1,undefined, 47.5535997, 8.8987541,
Oberneunforn,22.1,undefined, 47.6064964, 8.767832799999999,
Maur,22.1,undefined, 47.34049539999999, 8.6696688,
Gruesch,22.1,undefined, 46.9806104, 9.6503565,
Willisau,22.1,undefined, 47.1211466, 7.9925886,
Aegerten,22.1,undefined, 47.12150949999999, 7.2886279,
Einsiedeln,22.1,undefined, 47.127353, 8.7451537,
Kirchlindach,22.1,undefined, 46.9997652, 7.414052099999999,
Basel,22.1,undefined, 47.5595986, 7.5885761,
Bichwil,22.1,undefined, 47.42102, 9.13529,
Ettiswil,22.1,undefined, 47.1501373, 8.019181699999999,
Cossonay-Ville,22.2,undefined, 46.61452999999999, 6.507239999999999,
Bannwil,22.2,undefined, 47.2402164, 7.737478299999999,
Gunzgen,22.2,undefined, 47.3134764, 7.843830499999999,
Rafz,22.2,undefined, 47.6114723, 8.5402379,
Vordemwald,22.3,undefined, 47.2760602, 7.9017632,
Trub,22.3,undefined, 46.9395372, 7.8775131,
Winistorf,22.3,undefined, 47.15290590000001, 7.6501014,
Mellingen,22.3,undefined, 47.4179544, 8.2727454,
